Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb
0.448569,95948400.0,0.303771,6263710.0,-3.170577045022194e-08,-3.170577045022194e-08,4160110627.218074,13.3522,57.531358,76.004972,1.81549,47.839914,68.751376,0.024307,0.024307,0.024307,93.2927,93.292709,93.292706
0.875609,240840.0,0.274233,19745.4,2093156943.5637286,1835501585.2885225,4998925156.23888,1.06365,39.046378,39.041283,1.48188,39.046378,39.041283,0.07011,0.06991,0.070015,39.0255,39.041283,39.046378
0.557648,9737580.0,0.334854,718688.0,341972415.9797083,102063887.1274572,4644736034.793904,4.30057,5.461552,5.225096,0.889113,5.461552,5.225096,0.202013,0.129132,0.158226,5.69101,5.225095,5.461551
0.241414,275665.0,0.239811,1491060.0,952318642.9930247,1403853519.34052,1411767313.164561,13.7154,19.79837,19.769391,6.94196,19.79837,19.769391,0.049584,0.049523,0.049603,19.7914,19.769391,19.79837
0.140817,2080590.0,0.131703,5424440.0,-3.170577045022194e-08,6747460367.786937,1576982738.04185,1.94649,4.392546,64.505354,9.1115,17.469473,68.138004,0.181801,0.181801,0.181801,68.138,68.138004,68.138019
0.630273,92764700.0,0.146215,1249150.0,704600.8243500317,919094483.1959417,3010416990.42887,9.07463,7.989991,7.349516,3.19721,7.989991,7.349516,0.068955,0.068575,0.06896,8.32049,7.349514,7.989988
0.958078,13121600.0,0.627714,215407.0,5807628408.370323,2198062460.367787,1786323281.882819,1.63656,23.61489,45.825606,2.36535,37.155443,45.825606,0.284076,0.284081,0.284085,68.7415,68.738409,68.744168
0.445824,12074100.0,0.369013,4479970.0,-3.170577045022194e-08,-3.170577045022194e-08,2201465217.3027644,5.25373,36.986385,74.357244,12.9376,37.391264,73.6762,0.103231,0.103231,0.103231,81.1054,81.105442,81.105418
0.234309,6171200.0,0.185149,121358.0,-3.170577045022194e-08,-3.170577045022194e-08,6049267827.441113,9.25116,64.195861,70.184539,1.71734,59.986797,67.672035,0.023103,0.023104,0.023104,75.455,75.455338,75.455307
0.357769,83462.0,0.172435,420049.0,-3.170577045022194e-08,-3.170577045022194e-08,3932088578.4508457,11.02,53.765739,76.739472,1.30365,40.205701,64.720299,0.141718,0.141718,0.14172,84.0455,84.0465,84.046269
0.195239,4829470.0,0.119431,34188.1,0.0,1302942.2954977807,5228582831.904575,13.411,13.418978,13.400726,7.42843,13.418978,13.400726,0.002771,0.002686,0.002698,13.4033,13.400726,13.418977
0.386051,24045.6,0.111629,177023.0,5420688015.21877,6340488268.864933,2039921292.8169217,2.98218,30.82141,70.183779,13.1479,27.071215,70.183779,0.099163,0.09916,0.099167,70.1806,70.183779,70.182862
0.6226,11899100.0,0.324703,41572.2,4589568801.521877,3795773620.7989855,6517933908.637452,9.64068,61.043935,61.043532,11.58,61.043935,61.043532,0.239611,0.239614,0.239614,91.567,91.565298,91.565903
0.829082,2823450.0,0.356174,12746.3,-3.170577045022194e-08,3302203551.0462904,3966037543.950164,2.58937,42.865094,58.402826,4.81687,82.695732,82.695137,0.154861,0.154852,0.154865,82.6908,82.695137,82.695732
0.897896,22673400.0,0.328659,6867900.0,-3.170577045022194e-08,6780072923.272036,3729234160.318894,1.8041,38.345384,53.980141,0.905969,42.530145,66.87841,0.079047,0.079047,0.079047,66.8783,66.87841,66.878373
0.524202,142528.0,0.123519,29026.2,3418012048.192771,3976363348.1293597,1618150554.5527892,3.41619,31.297174,54.105399,1.86656,3.614234,54.105399,0.006758,0.006757,0.006758,54.1089,54.105399,54.111183
0.975257,372297.0,0.888521,6437590.0,5817729866.835764,-3.170577045022194e-08,3474026146.630048,1.72248,44.463773,74.69103,1.15506,37.335597,55.67644,0.185026,0.185007,0.185043,74.6842,74.69103,74.6905
0.118292,3307930.0,0.112219,1046570.0,1874339885.8592265,2025435954.3436906,4373454187.614386,7.39304,19.51561,19.507166,5.92213,19.51561,19.507166,0.127061,0.127063,0.127068,19.5218,19.507166,19.515609
0.133702,11972.2,0.115003,2015780.0,2806563728.598605,3889029803.4242234,3139505485.46311,2.77147,41.61861,41.616545,3.23735,32.416471,41.616545,0.004426,0.004426,0.004427,41.6092,41.616545,41.61861
0.748906,212377.0,0.572196,12472000.0,-3.170577045022194e-08,-3.170577045022194e-08,3149727533.4679155,1.38976,44.005693,72.713123,2.97635,48.503486,76.138627,0.213212,0.213212,0.213218,85.8241,85.827342,85.826492
0.509708,37268.0,0.216654,513167.0,2384378249.841471,4090634115.409004,5991538678.707966,4.33289,47.365724,47.363666,3.05896,47.365724,47.363666,0.285986,0.285997,0.285999,71.0522,71.045498,71.048585
0.627594,1281780.0,0.302744,2651530.0,1746618262.5237794,2820739378.5668993,4650952881.068245,6.1449,36.521893,36.514839,2.18113,36.521893,36.514839,0.077828,0.077808,0.077817,36.5286,36.514839,36.521893
0.434453,3586040.0,0.301238,4002020.0,1132275840.2029169,1957822447.6854787,5126818857.996923,3.93539,19.65436,19.637162,1.04072,19.65436,19.637162,0.061556,0.061524,0.061538,19.686,19.637162,19.65436
0.702632,4270580.0,0.231194,2005570.0,1964032974.0012681,3425114140.7736206,1086122016.1270807,12.9582,25.962877,36.267074,0.876385,1.322124,36.267074,0.089326,0.089318,0.089327,36.2828,36.267074,36.283225
0.109922,111540.0,0.103712,1598300.0,6616934051.997463,6505218769.816107,6715270931.148393,5.46382,68.176999,68.176953,10.063,68.176999,68.176953,0.000739,0.000739,0.000739,68.1768,68.176953,68.176999
0.974293,11872.3,0.794901,22769.2,575775523.1452124,787081800.8877616,3603527286.949858,3.05991,57.429114,57.426656,7.97848,57.429114,57.426656,0.012124,0.011711,0.011979,57.3643,57.426656,57.429114
0.329726,18813.9,0.315151,39422.0,1713955611.9213698,2241416296.766011,5490182503.768054,2.78647,40.079542,40.077374,1.61068,40.079542,40.077374,0.016834,0.016803,0.016817,40.0567,40.077374,40.079541
0.393803,702518.0,0.276451,2834510.0,3567996195.307546,3891131896.005073,3468571142.221064,1.57851,44.982195,46.366549,2.3969,41.871529,46.366549,0.157554,0.15755,0.157555,46.3697,46.366549,46.370464
0.375676,2056480.0,0.11371,7201190.0,6898677869.372226,-3.170577045022194e-08,4665410862.865309,4.73296,56.250133,71.738494,3.40482,48.728423,66.13982,0.150754,0.150754,0.150754,71.7385,71.738494,71.738547
0.768221,73580200.0,0.531422,50221.5,2582236525.047559,776300570.7038682,2955691757.178582,1.24441,35.599491,35.589105,5.55683,35.599491,35.589105,0.031097,0.03093,0.031052,35.5864,35.589105,35.599491
0.661512,20561.3,0.478947,11150.3,1803600190.2346227,1399751743.8173747,2125682332.1642063,0.981309,50.781306,50.760579,7.19263,50.781306,50.760579,0.276155,0.27617,0.276241,76.1429,76.140868,76.171958
0.845993,144760.0,0.805242,14885300.0,5860567533.291059,-3.170577045022194e-08,6199863997.508504,1.49495,86.697979,86.69771,6.23882,56.232032,59.962024,0.155476,0.155472,0.155476,86.6915,86.69771,86.697979
0.906283,17851000.0,0.592343,9765570.0,2337383639.822448,1523665821.1794546,2857825273.2871876,1.41437,30.152678,30.138726,2.14242,30.152678,30.138726,0.170845,0.170804,0.170838,30.1547,30.138726,30.152678
0.677872,183965.0,0.197514,46710000.0,539536144.5783132,1246531071.6550412,6715224661.65879,1.94157,14.223878,14.210615,7.83087,14.223878,14.210615,0.144028,0.129911,0.130587,14.4322,14.210615,14.223878
0.600163,10612.6,0.484359,44519.8,1456778059.6068485,2845679771.718453,4810853535.630844,0.88656,59.097923,59.085132,0.915518,59.097923,59.085132,0.185129,0.184433,0.184763,59.072,59.085132,59.097923
0.572122,138297.0,0.457734,359140.0,2303297083.0691185,3252507926.4426126,3879438044.1715636,4.3895,52.78914,52.785183,3.30149,52.78914,52.785183,0.089153,0.089119,0.089144,52.7852,52.785183,52.78914
0.740349,3349910.0,0.614754,559372.0,631444831.9594166,767027266.9625872,6920703856.622598,7.1645,17.586037,17.584931,1.98234,17.586037,17.584931,0.239324,0.239227,0.23923,26.4945,26.377397,26.379055
0.240526,5303000.0,0.217203,173591.0,4320266328.471782,3684835129.993659,1045435554.7015059,3.7993,5.476317,50.185534,7.72311,9.993704,50.185534,0.030819,0.030818,0.030819,50.1865,50.185534,50.186967
0.317316,58197600.0,0.152772,28291.4,3962669625.8719087,4098642993.0247307,6810503892.558703,10.565,52.356661,52.356499,3.60017,52.356661,52.356499,0.279361,0.279365,0.279365,78.5369,78.534749,78.534991
0.592702,25037300.0,0.218177,56265.4,3838807863.0310717,3960383639.822448,6660005665.212753,2.77181,54.56958,54.569141,6.25529,54.56958,54.569141,0.293966,0.293968,0.293968,81.859,81.853711,81.854371
0.775609,220763.0,0.202435,44546900.0,733058655.6753329,1370704819.2771084,2583860715.5361648,1.44703,18.429338,18.302287,8.20178,18.429338,18.302287,0.181251,0.173964,0.179461,18.433,18.302287,18.429338
0.736951,87716.5,0.304108,40389900.0,2539112555.4850984,3665266328.4717817,1242771637.9868245,2.68664,24.976404,45.120421,2.7288,9.852964,45.120421,0.234664,0.234677,0.234677,67.6852,67.680631,67.689375
0.766983,1257400.0,0.215445,91641100.0,-3.170577045022194e-08,-3.170577045022194e-08,4167865657.164229,0.96097,46.166237,61.601211,2.28371,45.665227,66.080838,0.144896,0.144897,0.144896,94.6684,94.668759,94.668607
0.905995,36793.9,0.239857,58815.8,39248.63665187064,18144.575142675967,1978464917.0321155,5.37243,3.067145,0.37017,1.80965,3.067145,0.37017,0.009853,0.0,0.0,3.63072,0.370158,3.067132
0.332788,25766300.0,0.281235,41020700.0,-3.170577045022194e-08,-3.170577045022194e-08,3419645619.573861,10.8921,47.732785,72.946203,0.954289,37.800754,66.506404,0.165977,0.165977,0.165977,98.2418,98.241803,98.241802
0.325049,46257100.0,0.113552,220944.0,3816017755.231452,4074866835.764109,4463926075.924017,2.15366,46.472474,46.469316,5.06076,46.472474,46.469316,0.27256,0.27256,0.272561,69.7097,69.703974,69.708712
0.977873,3998660.0,0.279618,728664.0,-3.170577045022194e-08,-3.170577045022194e-08,3151568098.867125,13.7975,32.193942,50.165016,0.948882,34.756631,68.020384,0.052739,0.052739,0.052739,81.5569,81.557466,81.557112
0.635309,19985700.0,0.258324,325026.0,750819911.2238427,1663575776.791376,1009890862.8410681,1.99755,15.168069,15.018812,0.841222,1.440789,15.018812,0.120522,0.120135,0.120712,15.1553,15.018812,15.168068
0.312205,44356.9,0.149509,31040500.0,5621804058.338617,-3.170577045022194e-08,6417315250.270783,6.34009,66.266935,66.26669,0.887927,58.415178,62.253745,0.240186,0.240188,0.240188,99.3998,99.400036,99.400403
0.766724,16750.3,0.41033,16011.9,2537860811.6677237,2702545339.251744,2152252222.4477205,1.88257,58.884695,78.442031,11.2898,57.553744,78.442031,0.153261,0.153099,0.153311,78.4239,78.442031,78.449198
0.445167,22778.2,0.28194,42562000.0,2029212745.719721,4297850348.763475,2139781628.837966,2.90576,50.982331,50.977343,3.33106,28.10302,50.977343,0.051037,0.050994,0.051047,50.9703,50.977343,50.982331
0.714693,13106200.0,0.315808,75081.8,12174384.908053266,221753.64616360178,2345886741.9577713,9.01627,5.126133,4.123589,7.14445,5.126133,4.123589,0.28772,0.000748,0.222219,6.85506,4.123589,5.126131
0.274726,40678.2,0.260115,541948.0,4944159797.083069,5483861762.8408375,6790528255.081771,2.61858,60.951879,60.951762,5.0024,60.951879,60.951762,0.290593,0.290597,0.290597,91.4272,91.427643,91.427818
0.357518,2065780.0,0.301037,8885780.0,6837343056.436272,-3.170577045022194e-08,3875084592.3464403,7.43989,51.040041,72.533747,4.79127,48.555607,71.019666,0.039991,0.039991,0.039991,72.5337,72.533747,72.533754
0.896445,732242.0,0.101909,730438.0,237330025.36461636,719988268.8649334,1557169394.1803033,5.28463,7.363398,5.675341,6.20416,7.363398,5.675341,0.259792,0.250481,0.25969,11.4199,8.51301,11.045092
0.808466,26450700.0,0.621655,539137.0,1071861128.725428,586980025.3646164,4521208204.666582,0.995082,19.060562,19.034793,6.71178,19.060562,19.034793,0.241853,0.241782,0.241831,28.641,28.552189,28.590842
0.706952,10412000.0,0.466921,10455400.0,725224476.8547876,1091308180.088776,5224017674.36762,12.2539,20.936539,20.920298,4.21236,20.936539,20.920298,0.08066,0.080598,0.080617,20.9749,20.920298,20.936539
0.852009,25512100.0,0.731739,12243100.0,5559768547.875713,4271762840.8370323,4142955673.4175363,9.83755,43.902043,51.922482,5.10719,50.436414,51.922482,0.020094,0.020093,0.020094,51.9238,51.922482,51.924126
0.447157,1706030.0,0.11259,13091.4,3074626823.081801,3405808497.1464806,5924683323.542381,14.281,49.146773,49.144709,6.26257,49.146773,49.144709,0.238164,0.238169,0.238169,73.7265,73.717063,73.72016
0.995351,103137.0,0.567054,380071.0,5919689283.449588,-3.170577045022194e-08,2769154663.0461216,12.0585,32.921263,96.43722,13.2986,49.054378,87.075667,0.005006,0.005006,0.005007,96.4242,96.43722,96.429256
0.653005,24667900.0,0.185859,2450920.0,694110019.0234623,2182078947.368421,4356213208.547512,2.15729,14.102082,14.0036,0.916279,14.102082,14.0036,0.030911,0.030886,0.030901,14.2306,14.003599,14.102082
0.303785,46549000.0,0.281853,36249700.0,-3.170577045022194e-08,-3.170577045022194e-08,5047408486.008133,12.7096,60.387353,73.137049,10.7478,59.51919,72.31689,0.092319,0.092319,0.092319,92.6835,92.683502,92.683502
0.164568,4392460.0,0.140442,1190780.0,6096509194.67343,6432996195.307546,6690297859.327264,3.05214,60.585832,60.585732,1.36399,60.585832,60.585732,0.054831,0.054831,0.054831,60.5859,60.585732,60.585832
0.546131,240106.0,0.176548,30274300.0,-3.170577045022194e-08,-3.170577045022194e-08,2806407234.758947,1.56882,43.858123,76.671314,1.74305,28.846695,64.600234,0.086252,0.086253,0.086253,98.4977,98.498227,98.497933
0.416727,33609400.0,0.267522,207580.0,1593488585.922638,2441693088.1420417,3917822841.972322,5.45616,28.342853,28.332004,1.2048,28.342853,28.332004,0.26981,0.269818,0.269821,42.5228,42.498005,42.51428
0.328653,19898.1,0.142684,1829220.0,4818547875.71338,-3.170577045022194e-08,4569748966.781347,1.80838,62.798424,67.664085,1.57162,45.670235,64.170427,0.054806,0.054805,0.054809,67.6604,67.664085,67.664943
0.632196,85453500.0,0.317851,24728700.0,527159797.08306915,1235149651.236525,2362397962.066508,1.63523,5.781044,5.333029,1.11197,5.781044,5.333029,0.089921,0.088105,0.089714,5.93187,5.333022,5.781044
0.740226,1945860.0,0.208185,16293600.0,1504575459.7336714,2904708941.027267,6491778894.934206,5.73454,29.498519,29.495684,1.05278,29.498519,29.495684,0.041726,0.041705,0.041707,29.524,29.495684,29.498519
0.930973,13095.6,0.126226,57764.2,1011152504.7558656,2313186429.9302473,1833116788.8896873,5.18852,31.721619,31.578874,5.9723,19.328746,31.578874,0.286654,0.286151,0.286974,47.5195,47.368311,47.582429
0.867502,20675700.0,0.68434,2141260.0,1549866518.7064044,1168020608.7507927,5045904132.896726,14.4578,27.047112,27.039013,2.66684,27.047112,27.039013,0.118912,0.118777,0.118826,27.0594,27.039013,27.047112
0.158525,13835500.0,0.122608,25395.2,1953653455.9289792,2301283449.587825,3639230932.9960384,12.4993,28.84053,28.834811,2.68849,28.84053,28.834811,0.119038,0.119047,0.119099,28.8275,28.834811,28.84053
0.58515,16156200.0,0.377732,44577.7,3255821179.454661,2839839251.7438173,6620931594.327554,13.0019,52.549368,52.548858,0.954354,52.549368,52.548858,0.119375,0.119352,0.119356,52.5477,52.548858,52.549368
0.514996,45306.5,0.140329,99110600.0,101154.50221940393,1757797.7171845275,5689880084.909227,11.0548,2.946993,2.773618,4.69185,2.946993,2.773618,0.049495,0.0,0.0,3.62998,2.773618,2.946991
0.27284,35482.2,0.211696,24702400.0,1932201648.7000635,2277732086.2396955,4080922412.456261,2.98201,28.822278,28.814563,4.14464,28.822278,28.814563,0.256619,0.25665,0.256663,43.2308,43.221845,43.233416
0.108581,28550400.0,0.106601,55577400.0,-3.170577045022194e-08,-3.170577045022194e-08,5994477230.123243,10.0567,63.434836,70.037402,0.977647,53.886992,61.582474,0.01622,0.01622,0.01622,84.2079,84.207901,84.207901
0.119817,210890.0,0.112915,9541490.0,-3.170577045022194e-08,-3.170577045022194e-08,2981296401.897416,8.31715,37.019117,69.998359,2.05716,26.204681,64.362942,0.013805,0.013805,0.013805,74.0892,74.089301,74.089271
0.69552,135755.0,0.643948,140170.0,883304692.4540266,1290699746.3538363,3631062549.825636,14.7005,38.311548,38.298099,1.32014,38.311548,38.298099,0.122243,0.121542,0.121975,38.3005,38.298099,38.311548
0.387537,1580970.0,0.288405,58570600.0,2435955294.863665,2453113506.6582117,5294212924.596918,0.80008,30.964327,30.95948,2.26378,30.964327,30.95948,0.068162,0.068158,0.06816,30.9714,30.959479,30.964327
0.339405,54880000.0,0.143771,89019.0,-3.170577045022194e-08,-3.170577045022194e-08,3228220136.229188,13.6307,46.859816,73.422016,4.04421,37.300885,69.950898,0.008802,0.008802,0.008802,89.4833,89.483475,89.483418
0.480554,83556400.0,0.299843,62155.4,1402210209.258085,1843745719.7209892,1373379424.62549,5.30071,27.264618,28.014041,2.30919,12.980592,28.014041,0.261653,0.261676,0.261691,42.0498,42.021062,42.056958
0.902429,73881.5,0.313874,116479.0,1520926759.67026,2775588459.099556,6636640642.545104,3.01499,41.225232,41.221461,1.33767,41.225232,41.221461,0.196265,0.194698,0.194828,41.2345,41.221461,41.225232
0.514896,843933.0,0.312828,10843.7,3368601775.523145,1279362714.0139506,3409888214.8056426,3.03501,52.258064,52.253945,14.805,52.258064,52.253945,0.004576,0.004572,0.004575,52.2471,52.253945,52.258064
0.625728,10614800.0,0.157695,67700.1,15994216.867469879,9862.549143944198,1953494811.0701797,10.9756,3.310924,2.267006,2.6711,3.310924,2.267006,0.090289,1.228778e-08,0.001732,3.67174,2.267004,3.310923
0.381836,14967.5,0.211675,432516.0,4218354470.5136333,5967688649.334179,2609567085.818778,1.88827,37.326748,61.357683,2.92158,30.997842,61.357683,0.257747,0.257758,0.257756,92.0337,92.036525,92.037576
0.786245,596518.0,0.611936,5348950.0,2202664235.890932,2205821179.454661,2297352100.0033503,2.72939,40.644552,40.633877,4.46685,40.644552,40.633877,0.161537,0.161417,0.161534,40.6395,40.633877,40.644552
0.728224,767105.0,0.130684,107208.0,3845247305.009512,3758354470.5136333,6180040022.994738,1.16353,47.958115,47.955874,3.32756,47.958115,47.955874,0.071489,0.071485,0.071486,47.9624,47.955874,47.958115
0.814227,9542350.0,0.670036,19502200.0,-3.170577045022194e-08,-3.170577045022194e-08,5230904995.856471,1.24063,50.025316,58.783319,1.85667,59.573051,69.715509,0.132791,0.132791,0.132791,74.3642,74.364418,74.364384
0.244586,6274060.0,0.154532,900606.0,-3.170577045022194e-08,-3.170577045022194e-08,3477136162.034179,1.32842,38.103584,65.742164,0.901963,32.302013,62.621423,0.084432,0.084432,0.084432,88.5305,88.530528,88.530519
0.725757,53284.9,0.112823,456603.0,1054822130.6277742,1867286620.16487,2790508654.0259366,5.16364,26.106783,26.047089,14.6084,26.106783,26.047089,0.238115,0.238055,0.238176,39.1772,39.070633,39.160174
0.60343,314435.0,0.157178,121590.0,6699413443.246671,-3.170577045022194e-08,3715448183.5703244,6.68806,54.930855,77.076118,5.98617,45.341838,73.602685,0.128713,0.128712,0.128714,77.0752,77.076118,77.076034
0.588186,77570600.0,0.58008,56997.7,3270821179.454661,1139290741.9150286,3667151325.0718966,1.51611,48.812393,48.807071,14.1204,48.812393,48.807071,0.064042,0.063944,0.064005,48.8068,48.807071,48.812393
0.184216,8565060.0,0.166509,360454.0,2211233354.470514,1962016169.9429295,3170387750.0800123,2.92379,23.829781,23.819711,4.44462,23.829781,23.819711,0.010304,0.010303,0.010305,23.83,23.81971,23.82978
0.881909,11557100.0,0.739621,38878200.0,-3.170577045022194e-08,-3.170577045022194e-08,3757344943.446869,4.61787,39.857011,55.682488,1.17763,45.183147,63.60643,0.02817,0.02817,0.02817,75.0167,75.016923,75.01681
0.721696,19613.4,0.666065,8176770.0,295538998.09765375,818280279.01078,6757006978.331799,1.81455,16.691442,16.667413,1.95232,16.691442,16.667413,0.247147,0.240491,0.240833,25.7161,25.001112,25.037161
