Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb
0.114653,0.904791134,0.107939,0.00112900584,426028535.1934052,1515506024.0963855,4232740290.210229,5.82842,11.569856,11.554314,9.67712,11.569856,11.554314,0.073095,0.072976,0.073114,11.9099,11.923672,11.941106
0.927564,0.054392307,0.497175,0.0414006656,-3.170577045022194e-08,4995415345.592898,5416904165.835495,6.42776,45.955799,53.386981,7.9102,64.94554,64.945258,0.166133,0.166135,0.166135,75.7471,75.747374,75.747719
0.681634,0.6636015999999999,0.650073,0.2224680208,3068792327.203551,3158242232.08624,1818647306.1385062,1.05056,32.763015,45.90423,0.816281,31.432023,45.90423,0.152453,0.15278,0.152799,52.2841,52.354656,52.361036
0.903205,0.19485128140000002,0.675312,0.1357405904,-3.170577045022194e-08,5695396322.130628,6928258053.02435,1.05501,55.656081,55.978683,2.95926,63.467961,63.467946,0.113935,0.113961,0.113961,68.4103,68.420509,68.420529
0.521561,0.00217965055,0.37836,0.002425627856,3012252060.875079,4180187064.045656,5881646243.692858,11.948,50.160278,50.158905,1.56784,50.160278,50.158905,0.060956,0.060956,0.060956,51.2819,51.277465,51.278869
0.39766,0.02442057042,0.118359,0.048070744799999995,5453842739.378567,6403814204.185162,2939487978.950944,3.82127,41.686507,62.517151,3.25558,30.107481,62.517151,0.193187,0.193188,0.193188,76.6172,76.615742,76.617354
0.502125,0.016025631699999997,0.155611,0.1128542202,2421629042.4857326,3243528852.2511096,4670676457.138966,3.55529,40.818064,40.811286,7.12831,40.818064,40.811286,0.154712,0.154715,0.154716,46.7074,46.693097,46.700862
0.646693,0.2170194858,0.305197,0.0802651998,-3.170577045022194e-08,-3.170577045022194e-08,6077804345.969099,2.13544,66.631646,71.805493,8.85634,66.445709,72.393803,0.171531,0.171535,0.171535,86.4287,86.430242,86.430242
0.226788,0.966666306,0.185388,0.969690992,2915819277.1084337,2906316740.6467977,3496720150.549041,10.7492,41.346692,41.343971,14.267,41.346692,41.343971,0.188908,0.188932,0.188934,50.2558,50.257039,50.260539
0.920637,0.07281292860000001,0.760974,0.35927213999999996,2685534242.232086,2030994292.961319,4698520244.554596,11.0436,33.651151,33.648585,1.1849,33.651151,33.648585,0.244579,0.244978,0.245016,45.8972,45.955306,45.962736
0.596404,0.016630348120000003,0.571237,0.722458394,2860661699.429296,2198531705.77045,1845346460.41493,1.33636,32.839591,44.658426,13.1563,40.488555,44.658426,0.119779,0.119785,0.119797,48.5124,48.509333,48.517805
0.457409,0.00354134274,0.326678,0.0537876852,1220275840.2029169,1998955611.9213698,3333048117.263474,5.80637,24.445954,24.4249,1.45821,24.445954,24.4249,0.033983,0.034017,0.034019,24.6114,24.594498,24.615712
0.980071,0.0333980214,0.943119,0.102295259,-3.170577045022194e-08,-3.170577045022194e-08,4330214759.4397545,10.9094,37.845344,49.993476,1.37838,39.819997,52.920186,0.217797,0.217809,0.217809,84.9484,84.952309,84.952099
0.475094,0.335563522,0.137348,0.01273812288,578653772.9866836,1893846861.1287255,2326436728.427577,2.1811,10.851948,10.598448,1.82465,10.851948,10.598448,0.174249,0.1766,0.179865,12.7472,12.592191,12.970249
0.521333,0.184952137,0.130288,0.412647282,2014825935.3202283,3494470513.6334815,5627887646.724287,1.69735,34.408748,34.401409,1.24398,34.408748,34.401409,0.120177,0.120312,0.120313,37.3962,37.39406,37.40211
0.216172,0.776161552,0.187706,0.16342577160000002,276252.34622701333,95147178.18642993,4038584127.1626134,1.78757,3.732493,3.676811,2.24979,3.732493,3.676811,0.247422,1.506395e-06,7.913375e-05,4.01647,3.676811,3.732492
0.772496,0.00122673253,0.132549,0.001120225104,1289320862.3969562,2126057704.5022194,4658450318.487545,1.23403,22.568086,22.535949,4.84134,22.568086,22.535949,0.224113,0.224116,0.224117,29.5076,29.406451,29.448407
0.596243,0.1209864938,0.450193,0.007515161959999999,3466575776.791376,4442181357.006975,6670396830.771891,11.8351,54.167376,54.167024,0.875857,54.167376,54.167024,0.067692,0.067693,0.067693,55.6595,55.65682,55.657183
0.868743,0.606712902,0.164332,0.0862518072,-3.170577045022194e-08,6760551680.405834,3213816250.7857122,7.12043,37.503674,56.255931,3.60669,37.029052,65.336185,0.242301,0.242307,0.242308,88.6986,88.700996,88.700766
0.467539,0.00381438452,0.449705,0.0594185214,2432198795.1807227,1687664235.890932,2579979812.8430414,0.848125,35.099734,35.088704,14.7692,35.099734,35.088704,0.210179,0.210183,0.210185,44.4912,44.476498,44.490604
0.694258,0.0721884366,0.261324,0.080652511,723132530.120482,1140991756.499683,3897186417.30892,1.0066,13.703752,13.62715,3.37602,13.703752,13.62715,0.234213,0.236784,0.237261,18.3035,18.27544,18.397506
0.74623,0.003034176386,0.733096,0.393959832,-3.170577045022194e-08,-3.170577045022194e-08,1344947632.5230825,14.1171,27.6113,64.572649,12.513,28.073039,66.923852,0.188448,0.18845,0.18845,96.3502,96.351084,96.35082
0.581186,0.1609041486,0.199832,0.0582647882,816930247.3050095,1666509828.7888396,4026802710.3405585,1.07654,14.629902,14.546618,1.54919,14.629902,14.546618,0.178572,0.182144,0.182586,17.3925,17.459204,17.573495
0.133906,0.01155978848,0.127287,0.1405119616,1804020925.8084972,2163368738.1103363,6494874233.47563,4.52508,15.13554,15.132599,1.82534,15.13554,15.132599,0.259297,0.260005,0.260006,21.3811,21.388926,21.393158
0.777767,0.0359489766,0.608911,0.0043454235,-3.170577045022194e-08,-3.170577045022194e-08,3193884407.3102293,2.61911,40.049019,61.033807,9.37133,50.211977,75.976561,0.025068,0.025068,0.025068,99.1342,99.134361,99.134346
0.508788,0.02283391918,0.486635,0.0108753074,1977633798.3513,2072425491.439442,1164575040.8913047,10.6699,27.569384,39.011151,8.44538,25.967135,39.011151,0.12318,0.123181,0.123181,42.5806,42.569007,42.580946
0.416488,0.00123040694,0.288811,0.8391437780000001,3488154724.159797,4050462904.2485733,6597811207.962393,3.25383,47.58696,47.586534,1.90846,47.58696,47.586534,0.274759,0.274818,0.274818,69.6461,69.653966,69.654605
0.1175,0.051328511400000006,0.10273,0.36163764,2336539315.1553583,1679682942.295498,3531997584.466691,3.3687,20.473352,20.464608,13.0577,20.473352,20.464608,0.279469,0.279535,0.279538,30.3086,30.29697,30.310128
0.386303,0.0083853821,0.290974,0.006883478839999999,-3.170577045022194e-08,-3.170577045022194e-08,6660231380.72662,0.801766,65.93853,68.20067,2.1381,66.349468,68.770743,0.197629,0.197629,0.197629,92.2061,92.206217,92.206217
0.273792,0.0011791102839999999,0.130235,0.0091864981,2335701965.7577677,2846456563.0944834,6109425658.916822,0.815156,22.581614,22.577601,1.16608,22.581614,22.577601,0.294784,0.294801,0.294801,34.7311,34.701807,34.707977
0.288176,0.01991192742,0.175516,0.190558372,-3.170577045022194e-08,-3.170577045022194e-08,4714122700.684955,0.9841,50.145662,66.82404,3.83135,50.982183,66.866882,0.022713,0.022713,0.022713,76.3655,76.365952,76.365951
0.350607,0.02727938756,0.209086,0.0012266189859999998,6356848446.417248,6251591629.676601,6083802377.877235,2.34714,63.801352,66.244197,12.4896,64.566106,66.244197,0.231835,0.231835,0.231835,87.8855,87.885216,87.885623
0.239577,0.0577778106,0.198141,0.001970817902,-3.170577045022194e-08,-3.170577045022194e-08,1832638525.5794196,1.02778,9.904931,64.853621,12.6588,28.544061,69.95609,0.069001,0.069001,0.069001,75.9914,75.991811,75.991807
0.651651,0.0393893598,0.205773,0.02439231058,111840646.79771718,2022467.0259987318,6892602765.5189905,4.1651,4.118004,4.1032,7.46815,4.118004,4.1032,0.225169,0.038097,0.040165,5.55413,4.138935,4.157856
0.6458,0.0111023954,0.384346,0.001115831582,2953746987.951807,3347412809.131262,5927563541.898981,2.96984,45.333376,45.331717,3.44049,45.333376,45.331717,0.169142,0.169143,0.169143,53.156,53.149105,53.151054
0.273746,0.00919876716,0.185207,0.231017884,2364735890.93215,2939191819.911224,5814578442.273136,6.29399,34.139256,34.137359,2.90707,34.139256,34.137359,0.135261,0.135295,0.135295,37.897,37.895279,37.897396
0.427119,0.0969227354,0.179218,0.1993047294,1837763792.010146,2350099239.061509,5783270993.850391,4.99523,31.937528,31.933285,7.12682,31.937528,31.933285,0.148344,0.148369,0.14837,36.1794,36.163946,36.168802
0.409382,0.002947447694,0.231811,0.06741675,-3.170577045022194e-08,-3.170577045022194e-08,1161529187.2615151,14.0698,25.620314,74.359418,7.72023,13.714179,69.608627,0.158871,0.158871,0.158871,90.0399,90.03995,90.039947
0.9683,0.416063064,0.543228,0.00376123962,-3.170577045022194e-08,4010133164.235891,2985264357.3061743,1.9368,32.61642,53.558196,1.27144,44.955102,54.697915,0.259807,0.259861,0.259865,77.2717,77.286017,77.286699
0.772247,0.623709808,0.203874,0.082786192,4935795814.838301,5205878249.841471,5766444324.669635,5.77443,52.533553,52.532025,1.18694,52.533553,52.532025,0.279782,0.279798,0.279799,77.82,77.820773,77.823248
0.51099,0.0021747776200000003,0.142622,0.001167005232,1051908687.3811034,1340125.8719086873,1074352211.2623208,0.872695,11.9754,11.629667,14.3966,11.9754,11.629667,0.002923,0.002926,0.002926,11.9621,11.630264,11.976016
0.662562,0.001513891614,0.214884,0.001046374194,889860494.610019,2324140456.5630946,4544003550.733883,3.18371,20.05135,20.018011,1.00227,20.05135,20.018011,0.221755,0.221761,0.221762,26.0957,25.990889,26.034222
0.359881,0.2181829964,0.128371,0.003066094866,-3.170577045022194e-08,-3.170577045022194e-08,3452724966.8221707,8.83058,47.918537,72.617295,1.40142,32.532051,63.160823,0.112881,0.112881,0.112881,89.6172,89.617329,89.617325
0.406938,0.01545630316,0.39748,0.002521411682,1733914077.3620799,2369201648.700063,5252499951.258229,6.90938,31.017979,31.012972,1.03769,31.017979,31.012972,0.241875,0.24188,0.24188,42.0818,42.063362,42.070172
0.469929,0.013867160259999999,0.225326,0.02684646952,5752362079.898541,-3.170577045022194e-08,1466519129.504702,3.26889,26.325174,67.390906,1.96259,7.135749,65.962455,0.146974,0.146975,0.146975,76.152,76.151385,76.152177
0.147323,0.002929526666,0.101948,0.052738349399999995,5681401395.0539,4782809131.261889,2018477532.069231,1.86703,11.45986,56.22387,11.796,24.423306,56.22387,0.294238,0.294238,0.294238,86.2959,86.295253,86.295943
0.309906,0.365523368,0.234183,0.002060022484,-3.170577045022194e-08,-3.170577045022194e-08,5554382508.907355,1.95302,59.3659,69.08061,5.26712,59.478614,68.732573,0.013239,0.013239,0.013239,87.4418,87.442819,87.442817
0.210762,0.06651786,0.198799,0.02490962966,2019928662.016487,2794241280.913126,5412610208.291442,6.30113,27.905986,27.902711,1.10094,27.905986,27.902711,0.080648,0.080673,0.080673,28.9972,28.992888,28.9963
0.7938,0.045929494200000004,0.645239,0.02020676334,6341230183.893469,4624305643.62714,5070351024.148474,0.978754,50.003396,57.0293,0.975309,57.030253,57.0293,0.142167,0.142178,0.142178,63.9628,63.964863,63.965956
0.244463,0.7710457639999999,0.183434,0.01934786606,253607102.09258085,954239695.6246036,2159971623.7081904,8.43519,9.681228,9.656047,9.4063,9.681228,9.656047,0.213699,0.20878,0.212179,12.3163,12.204578,12.321599
0.855608,0.1134370794,0.817333,0.011666646,1660387.4445149016,78015187.06404565,2846127101.453477,13.3741,5.112064,4.386789,2.11222,5.112064,4.386789,0.045709,8.621955e-09,0.001164,5.42656,4.386786,5.112104
0.662737,0.60326558,0.387247,0.001070606376,106021972.098922,1025017438.1737477,2368534992.4836636,7.10914,11.222965,11.062564,3.04086,11.222965,11.062564,0.045,0.032731,0.040892,11.3507,11.133678,11.335575
0.330997,0.0030386802980000003,0.324282,0.004893431,1038683576.4109068,877749841.4711478,2672031099.833049,2.86902,8.636125,8.519496,4.42433,8.636125,8.519496,0.028365,0.028402,0.028447,8.70175,8.560732,8.678059
0.241306,0.2066923436,0.204475,0.004295748,3365481927.7108436,3547140139.50539,2205782550.7305284,2.38539,25.399851,39.710322,1.97189,22.693253,39.710322,0.278877,0.278897,0.278897,58.6999,58.698718,58.703573
0.125265,0.0012984544899999999,0.101843,0.0458004956,1667840.202916931,1455878883.95688,6198821730.246494,13.7231,10.896865,10.891699,7.55143,10.896865,10.891699,0.139117,0.139206,0.139209,12.1759,12.161266,12.16709
0.523597,0.395625144,0.351841,0.1277694862,1402618896.6391883,2216395688.0152187,1839842774.447931,3.1128,29.176579,29.155346,1.47146,23.153843,29.155346,0.061274,0.061429,0.061459,29.7855,29.815649,29.838013
0.316696,0.87597619,0.170596,0.598238104,1799113506.6582117,2855179771.718453,3784594254.8506103,14.1871,32.451962,32.445505,2.36431,32.451962,32.445505,0.259679,0.259818,0.259825,45.8326,45.839727,45.849604
0.578449,0.070479284,0.171983,0.2749840132,3747194039.3151555,5172606214.331008,5312338405.4014435,1.99608,53.466279,53.46358,2.38981,53.466279,53.46358,0.277324,0.277333,0.277333,78.7361,78.730738,78.734729
0.367115,0.01154042292,0.264847,0.00324723224,-3.170577045022194e-08,-3.170577045022194e-08,5123556410.969587,11.4974,61.24602,73.172562,3.94348,56.672734,69.320761,0.054543,0.054543,0.054543,84.2533,84.253313,84.253312
0.977654,0.078848423,0.265132,0.047492931999999995,-3.170577045022194e-08,-3.170577045022194e-08,2610729164.011041,0.960097,27.981827,49.098591,1.75248,30.322415,67.399277,0.133548,0.133554,0.133554,78.0938,78.096154,78.09592
0.340718,0.003140765816,0.198418,0.023323356899999998,995970830.6911858,5012181.357006975,6187486444.282924,2.58465,7.293678,7.270152,13.3701,7.293678,7.270152,0.027815,0.027637,0.027664,7.45121,7.303472,7.327171
0.853169,0.0367374766,0.478782,0.953949378,5202079898.541534,3449524413.443247,5049902926.870159,4.61494,47.744029,48.975309,1.21319,48.976994,48.975309,0.297879,0.298011,0.298013,75.8536,75.881216,75.884142
0.899814,0.02358870292,0.193365,0.0152948499,3056350031.7057705,2922749524.413443,3860297827.3773437,2.90214,34.984058,34.973442,3.56837,34.984058,34.973442,0.099178,0.099182,0.099184,37.0521,37.039654,37.050984
0.670031,0.094250982,0.33847,0.5565643020000001,2172869689.2834496,2519845909.9556117,5893444489.257988,2.28231,36.526603,36.523976,3.77137,36.526603,36.523976,0.297791,0.297871,0.297873,56.5726,56.569571,56.573878
0.256099,0.00360940606,0.170992,0.1408377698,2033153138.8712745,1269342739.378567,4046492347.1555963,0.938169,16.324175,16.300497,7.23401,16.324175,16.300497,0.172307,0.172462,0.172477,19.258,19.223754,19.252169
0.615674,0.1874346504,0.481853,0.1144646526,1309312618.896639,1707971464.8065948,6285012556.686053,7.05153,30.864223,30.861391,2.63109,30.864223,30.861391,0.037542,0.037562,0.037564,31.1269,31.122668,31.125553
0.972212,0.0892149902,0.836842,0.004415631539999999,1213441344.324667,1440553899.8097653,5949231620.165591,1.79021,23.134902,23.131612,0.955856,23.134902,23.131612,0.080456,0.080482,0.08057,23.9871,24.031103,24.036492
0.398454,0.9848333459999999,0.213696,0.00397848714,-3.170577045022194e-08,-3.170577045022194e-08,3357425937.8638334,0.901451,41.573656,69.100287,4.47344,40.956945,67.743409,0.110111,0.110123,0.110123,93.3891,93.395079,93.395043
0.89563,0.037831914599999995,0.792678,0.02564167306,-3.170577045022194e-08,6337257450.856056,3847993440.2443075,8.18047,40.110137,54.831534,12.052,44.875068,58.459063,0.258564,0.258565,0.258566,82.3523,82.352619,82.352844
0.88041,0.02511366192,0.666925,0.854648842,-3.170577045022194e-08,6618845909.955612,2697103117.3109117,3.71568,33.232994,55.108036,1.7621,42.617718,71.708791,0.121243,0.121269,0.12127,78.0358,78.046813,78.04666
0.771825,0.068955902,0.324013,0.477581834,3617298668.357641,3647504755.8655677,2057233009.8455305,5.49506,32.479179,44.361185,1.61493,25.359398,44.361185,0.268315,0.268375,0.268378,63.9388,63.944314,63.951432
0.858963,0.016259343099999997,0.717091,0.0042427292600000005,1820892517.4381738,1317196575.7767913,4569383566.308542,0.977805,26.658867,26.649906,4.65067,26.658867,26.649906,0.13903,0.139096,0.139105,29.7627,29.751377,29.761798
0.840109,0.00232106014,0.3285,0.27835879319999995,-3.170577045022194e-08,-3.170577045022194e-08,3127625517.433914,1.26469,36.511133,56.582265,10.8837,45.03995,73.166925,0.176311,0.176311,0.176312,95.2497,95.249898,95.249891
0.446317,0.14478437,0.348279,0.0029156049100000003,1847291376.0304375,2784254914.3944197,1928159903.8288298,5.75197,33.751373,33.738926,0.995809,21.030677,33.738926,0.06999,0.070001,0.070004,34.7401,34.731254,34.744155
0.251023,0.041943469,0.191904,0.150294408,3318386176.284084,4329435637.285986,3493140327.640837,6.57673,43.519641,43.516972,0.981576,34.655367,43.516972,0.076851,0.076869,0.076869,45.0573,45.060539,45.063308
0.127686,0.43834607400000003,0.119131,0.13520598739999998,3938506658.2117944,4507498414.711477,6194494284.130207,6.59579,46.392874,46.392536,2.43148,46.392874,46.392536,0.216803,0.216813,0.216813,59.6128,59.613371,59.613807
0.744467,0.0780671772,0.14231,0.01224912672,6071683576.410907,5932758402.029169,4507362276.070087,7.1435,51.227317,60.300556,3.83083,48.710592,60.300556,0.232062,0.232063,0.232063,80.0408,80.039359,80.041045
0.2763,0.2899478508,0.161073,0.8343055420000001,1253464172.4793913,563179137.6030438,4638983576.236107,1.14893,11.494517,11.462364,1.00805,11.494517,11.462364,0.277459,0.291775,0.292248,16.8114,17.48578,17.555402
0.189249,0.032649577199999995,0.182138,0.0036718868,5385608750.7926445,6012634749.524413,1822040444.851043,5.59452,22.089087,57.437168,1.41895,7.964319,57.437168,0.144984,0.144984,0.144984,64.7024,64.701995,64.702509
0.878281,0.2472912624,0.202144,0.09732108560000001,2932692.1369689284,138381103.36081168,3958198823.492856,12.1078,3.659635,2.276194,3.25858,3.659635,2.276194,0.226845,0.0,3.165443e-10,5.41445,2.276192,3.659633
0.777867,0.002874489366,0.308752,0.03901498,2612061826.252378,2225301204.8192773,5839654487.776537,4.5443,36.692317,36.689575,13.497,36.692317,36.689575,0.198843,0.198844,0.198844,45.4741,45.461404,45.464813
0.50216,0.79148053,0.324876,0.001495081158,-3.170577045022194e-08,-3.170577045022194e-08,5602216755.9565935,1.92755,66.367394,75.563038,2.54898,60.526784,69.727545,0.030369,0.03037,0.03037,96.7789,96.781297,96.781286
0.651756,0.4104931,0.243983,0.5772513880000001,-3.170577045022194e-08,-3.170577045022194e-08,2594759603.9217005,3.63345,41.735419,72.008755,14.0119,38.826122,71.921119,0.041553,0.041554,0.041554,87.4777,87.478978,87.478891
0.357489,0.001676802022,0.336216,0.204462781,1934977805.9606848,2290933417.8820543,2669096546.9328337,3.98803,29.304866,29.29203,1.40879,29.304866,29.29203,0.106378,0.106541,0.106546,31.2752,31.289304,31.303213
0.810855,0.0070950176200000005,0.631523,0.040875840000000004,-3.170577045022194e-08,5418725428.027901,3287461229.1858788,0.946969,38.39738,58.265147,1.39602,47.439224,63.813596,0.035298,0.035299,0.035299,64.2899,64.290716,64.291169
0.417876,0.12399951000000001,0.161003,0.00479480542,5217450856.055802,5654283449.587825,2682948797.211452,1.47344,36.816089,59.55926,5.75117,33.321511,59.55926,0.280804,0.280808,0.280808,88.4482,88.447199,88.449301
0.762978,0.0034246132,0.51111,0.025987856099999998,310623462.27013314,766262206.7216233,4004427059.909631,7.3652,9.584322,9.455445,0.949935,9.584322,9.455445,0.298298,0.300964,0.301572,15.053,14.759113,14.983191
